source_row,name,city,state,country,type,should_write,written_raw,written_status,drew_one_raw,drew_status,wrote_thank_feb2020,website,instagram,twitter,existing_site_match,existing_site_id,existing_site_path,candidate_site_names
62,Oversoul Brewing,Helena,AL,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
63,Below the Radar Brewing Co,Huntsville,AL,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
64,Garr’s Beer Co.,Huntsville,AL,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
65,InnerSpace Brewing Company,Huntsville,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
66,Mad Malts Brewery & Tap Room,Huntsville,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
67,Straight to Ale,Huntsville,AL,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
68,Green Bus Brewing,Huntsville,AL,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
69,Salty Nut Brewery,Huntsville,AL,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
70,Yellowhammer Brewery,Huntsville,AL,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
71,Twisted Barley Brewing Company,Jasper,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,yes,confirmed_yes,,,,,unmatched,,,
72,Tallulah Brewing Company,Jasper,AL,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
73,Rocket Republic Brewing Company,Madison,AL,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
74,Old Black Bear Brewing,Madison,AL,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
75,"Iron Hand Brewing, LLC",Mobile,AL,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
76,Serda Brewing Company,Mobile,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
77,Haint Blue Brewing Company,Mobile,AL,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
78,"Common Bond Brewers, LLC",Montgomery,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
79,The Railyard Brewing Co,Montgomery,AL,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
80,Red Clay Brewing Company,Opelika,AL,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
81,Resting Pulse Brewing Company,Opelika,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
82,GTs On the Bay,Orange Beach,AL,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
83,Chattahoochee Brewing Co,Phenix City,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
84,Slag Heap Brewing Company,Trussville,AL,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
85,Black Warrior Brewing Co.,Tuscaloosa,AL,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
86,Druid City Brewing,Tuscaloosa,AL,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
87,Slate Rock Brewing Company,Amity,AR,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
88,Bike Rack Brewing Co - 8th Street Market,Bentonville,AR,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
89,Bike Rack Brewing Co,Bentonville,AR,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
90,Gravity Brew Works,Big Flat,AR,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
91,Bubba Brew’s Brewing Company,Bonnerdale,AR,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
92,Columbus House Brewery,Fayetteville,AR,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
93,Fossil Cove Brewing Co,Fayetteville,AR,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,exact,fossil-cove-brewing-co,content/breweries/fossil-cove-brewing-co.md,
94,JJs Brewing Company,fayetteville,AR,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
95,Puritan Brew Company,Fayetteville,AR,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
96,Tiny Tim’s Pizza /West Mountain Brewery,Fayetteville,AR,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
97,Boston Mountain Brewing,Fayetteville,AR,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
98,Crisis Brewing LLC,Fayetteville,AR,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
99,Apple Blossom Brewing Co,Fayetteville,AR,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
100,Fort Smith Brewing Company,Fort Smith,AR,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
101,Brick Oven Pizza Co / Brick & Forge Brew Works,Harrison,AR,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
102,SQZBX Brewery,Hot Springs,AR,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
103,Superior Bathhouse Brewery,Hot Springs National Park,AR,,Brewpub,,2019-04-20T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
104,Stone’s Throw Brewing,Little Rock,AR,,Taproom,,yes,confirmed_yes,yes,confirmed_yes,yes,,,,unmatched,,,
105,Vanness Pens,Little Rock,AR,,Pens,,yes,confirmed_yes,yes,confirmed_yes,yes,,https://www.instagram.com/justvanness/,,unmatched,,,
106,Lost Forty Brewing,Little Rock,AR,,Regional,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
107,Buffalo Brewing Company At The Water Buffalo,Little Rock,AR,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
108,Damgoode Pies,Little Rock,AR,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
109,Rebel Kettle Brewing Company,Little Rock,AR,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
110,Refined Ale Brewery,Little Rock,AR,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
111,Vino’s Brewpub,Little Rock,AR,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
112,Rapp’s Barren Brewing Company,Mountain Home,AR,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
113,Norfork Brewing Company,Norfork,AR,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
114,Diamond Bear Brewing Co,North Little Rock,AR,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
115,Flyway Brewing Co,North Little Rock,AR,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
116,Six Mile Brewery,Ozark,AR,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
117,Brick Oven Pizza Co / Brick & Forge Brewing,Paragould,AR,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
118,Prestonrose Farm and Brewing Co.,Paris,AR,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
119,Bentonville Brewing Co,Rogers,AR,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
120,Hawk Moth Brewing Co,Rogers,AR,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
121,Ozark Beer Company,Rogers,AR,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
122,New Province Brewing Company,Rogers,AR,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
123,Rendezvous Junction Brewing Company,Rogers,AR,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
124,Ivory Bill Brewing Co,Siloam Springs,AR,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
125,Core Brewing & Distilling Co,Springdale,AR,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
126,Saddlebock Brewery,Springdale,AR,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
127,Country Monks Brewing,Subiaco,AR,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
128,8-Bit Aleworks,Avondale,AZ,,Taproom,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
129,Old Bisbee Brewing,Bisbee,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
130,Verde Brewing Company,Camp Verde,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,exact,verde-brewing-company,content/breweries/verde-brewing-company.md,
131,Cave Creek Beer Co,Cave Creek,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
132,Flix Brewhouse,Chandler,AZ,,Brewpub,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
133,HOP Central Brewery and Taproom,Chandler,AZ,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
134,SanTan Brewing Co,Chandler,AZ,,Regional,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
135,Helluva Brewing Company,Chandler,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
136,SanTan Brewing Co - Uptown Chandler,Chandler,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
137,BJs Restaurant & Brewery - Chandler,Chandler,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
138,The Perch Pub & Brewery,Chandler,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
139,Insurgent Brewing Co. LLC,Chino Valley,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
140,Edge Of The World Brewery,Colorado City,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
141,THAT Brewery - Cottonwood,Cottonwood,AZ,,Micro,,2020-02-07T00:00:00,confirmed_date,yes,confirmed_yes,,http://thatbrewery.com/,https://www.instagram.com/thatbrewery/,,unmatched,,,
142,Copper Hop Brewing Co/Copper Hop Ranch,Elgin,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
143,Beaver Street Brewery,Flagstaff,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
144,Mother Road Brewing Co,Flagstaff,AZ,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
145,Wanderlust Brewing Company,Flagstaff,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
146,Mother Road Brewery and Taproom,Flagstaff,AZ,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
147,Dark Sky Brewing Co.,Flagstaff,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
148,Flagstaff Brewing Co,Flagstaff,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
149,Historic Brewing Company,Flagstaff,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
150,Lumberyard Brewing Co Taproom and Grille,Flagstaff,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
151,Bone Haus Brewing,Fountain Hills,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
152,12 West Brewing Company,Gilbert,AZ,,Taproom,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
153,Arizona Wilderness Brewing,Gilbert,AZ,,Brewpub,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
154,Flying Basset Brewing,Gilbert,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
155,O.H.S.O. Brewery - Gilbert,Gilbert,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
156,Uncle Bear’s Brewery,Gilbert,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
157,Desert Monks Brewing Co.,Gilbert,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
158,Dubina Brewing,Glendale,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
159,Gordon Biersch Brewery Restaurant - Glendale,Glendale,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
160,Saddle Mountain Brewing Company,Goodyear,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
161,Black Bridge Brewery,Kingman,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
162,Rickety Cricket Brewing,Kingman,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
163,Hangar 24 Craft Brewing - Lake Havasu City,Lake Havasu City,AZ,,Brewpub,,2020-02-07T00:00:00,confirmed_date,yes,confirmed_yes,,https://hangar24brewing.com/,https://www.instagram.com/hangar24brewing/,https://twitter.com/Hangar24Brewing,unmatched,,,
164,Mudshark Brewing Co,Lake Havasu City,AZ,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
165,Barley Brothers Brewery,Lake Havasu City,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
166,College Street Brewhouse and Pub,Lake Havasu City,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
167,Pinetop Brewing Company,Lakeside,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
168,Transplant City Beer Co,Litchfield Park,AZ,,Taproom,,2019-10-21T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
169,12 West Brewing Company - Production Facility,Mesa,AZ,,Micro,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
170,"Beer Research Institute, The",Mesa,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
171,Desert Eagle Brewing Company,Mesa,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
172,Oro Brewing Company,Mesa,AZ,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
173,Lochiel Brewing,Mesa,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
174,Ranch House Brewery,Oracle,AZ,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
175,Peoria Artisan Brewery,Peoria,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
176,Freak’N Brewing Company,Peoria,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
177,Richter Aleworks,Peoria,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
178,Helio Basin Brewing Company,Phoenix,AZ,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
179,State 48 Brewery,Phoenix,AZ,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
180,Greenwood Brewing LLC,Phoenix,AZ,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
181,Helton Brewing Company,Phoenix,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
182,"Mother Bunch Brewing, Inc.",Phoenix,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
183,SanTan Brewing and Distilling - Uptown Phoenix,Phoenix,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
184,Sonoran Brewing,Phoenix,AZ,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
185,O.H.S.O. Brewery,Phoenix,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
186,PHX Beer Co.,Phoenix,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
187,Sun Up Brewing Co.,Phoenix,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
188,Walter Station Brewery,Phoenix,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
189,Wren House Brewing Company,Phoenix,AZ,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
190,Black Canyon Beer Company,Phoenix,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
191,Grand Avenue Brewing Company,Phoenix,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
192,North Mountain Brewing Co,Phoenix,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
193,O.H.S.O. Eatery + NanoBrewery,Phoenix,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
194,THAT Brewery & Pub - Pine,Pine,AZ,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
195,Granite Mountain Brewing,Prescott,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
196,LazyG Brewhouse,Prescott,AZ,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
197,Coppertop Alehouse and Still Works,Prescott,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
198,Prescott Brewing Co,Prescott,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
199,Prescott Brewing Co - Production Facility,Prescott,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
200,Lonesome Valley Brewing,Prescott Valley,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
201,Old Ellsworth Brewing Company,Queen Creek,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
202,CRAFT 64,Scottsdale,AZ,,Contract,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
203,Fate Tap + Barrel,Scottsdale,AZ,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
204,"Arizona Brewing Company, LLC",SCOTTSDALE,AZ,,Proprietor,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
205,Bad Water Brewing,Scottsdale,AZ,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
206,Goldwater Brewing Co,Scottsdale,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
207,Loco Patron Mexican Brewery,Scottsdale,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
208,Fate Brewing Company,Scottsdale,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
209,Scottsdale Beer Company,Scottsdale,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
210,Oak Creek Brewery & Grill,Sedona,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
211,Oak Creek Brewing Co,Sedona,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
212,Sedona Beer Company,Sedona,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
213,Black Horse Brewery,Show Low,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
214,Barnstar Brewing,Skull Valley,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
215,Copper Brothel Brewery,Sonoita,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
216,State 48 Brewery,Surprise,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
217,Elevate Your Passion Brewing,Tempe,AZ,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
218,Four Peaks Brewery & Taproom,Tempe,AZ,,Largge,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
219,Four Peaks Brewing Co,Tempe,AZ,,Largge,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
220,Huss Brewing,Tempe,AZ,,Regional,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
221,Pedal Haus Brewery,Tempe,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
222,Fate Brewing Company,Tempe,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
223,Sleepy Dog Brewing Co,Tempe,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
224,The Shop Beer Co.,Tempe,AZ,,Brewpub,yes crispy crippled anatomy,,not_recorded,,not_recorded,,,,,unmatched,,,
225,Tombstone Brewing Company,Tombstone,AZ,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
226,Whiskey del Bac,Tucson,AZ,,Distillery,,Yes,confirmed_yes,Yes,confirmed_yes,yes,,,,unmatched,,,
227,Barrio Brewing Co,Tucson,AZ,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
228,Copper Mine Brewing Co,Tucson,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
229,Dillinger Brewing Company,Tucson,AZ,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
230,Iron John’s Brewing Company,Tucson,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
231,MotoSonora Brewing Company,Tucson,AZ,,Contract,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
232,Public Brewhouse,Tucson,AZ,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
233,Ten Fifty Five Brewing,Tucson,AZ,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
234,BlackRock Brewers,Tucson,AZ,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
235,Corbett Brewing Company,Tucson,AZ,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
236,Green Feet Brewing,Tucson,AZ,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
237,Thunder Canyon Brewery,Tucson,AZ,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
238,1912 Brewing,Tucson,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
239,Borderlands Brewing Co,Tucson,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
240,"Button Brew House, LLC",Tucson,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
241,Catalina Brewing Company,Tucson,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
242,Crooked Tooth Brewing Co.,Tucson,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
243,Dragoon Brewing Co,Tucson,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
244,Harbottle Brewing Company,Tucson,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
245,Pueblo Vida Brewing Co,Tucson,AZ,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
246,Sentinel Peak Brewing Company,Tucson,AZ,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
247,Ten 55 Brewing and Sausage House,Tucson,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
248,The Address Brewing / 1702 Beer & Pizza,Tucson,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
249,Grand Canyon Brewing Company,Williams,AZ,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
250,Grand Canyon Brewing,Williams,AZ,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
251,Prison Hill Brewing Co,Yuma,AZ,,Brewpub,,2019-10-26T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
252,Phillips Brewing Company,Victoria,BC,CA,,yes,,not_recorded,,not_recorded,,,,,unmatched,,,
253,LAB Brewing Co / Twisted Oak Tavern,Agoura Hills,CA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
254,Ladyface Ale Companie,Agoura Hills,CA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
255,Alameda Island Brewing Company,Alameda,CA,,Micro,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
256,Almanac Beer Company,Alameda,CA,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
257,Faction Brewing Co,Alameda,CA,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
258,Ocean View Brew Works,Albany,CA,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
259,Stadium Brewing Co,Aliso Viejo,CA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
260,Alpine Beer Company,Alpine,CA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
261,Junction Brewery & Grill,American Canyon,CA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
262,All-American Brew Works,Anaheim,CA,,Taproom,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
263,Bottle Logic Brewing,Anaheim,CA,,Taproom,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
264,Legends Craft Brewery,Anaheim,CA,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
265,Phantom Ales,Anaheim,CA,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
266,Ballast Point Brewing Company,Anaheim,CA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
267,Golden Road Brewing,Anaheim,CA,,Largge,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
268,JT Schmids Restaurant & Brewery,Anaheim,CA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
269,Karl Strauss Brewing Co - Anaheim,Anaheim,CA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
270,Towne Park Brew Co,Anaheim,CA,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
