page_id,section,title,city,state,zip,type,written,drew_one,source_rows
breweries/slow-pour-brewing-company,breweries,Slow Pour Brewing Company,Lawrenceville,GA,30046,Taproom,2020-03-03,Not recorded,2110
breweries/sluggo-brewing,breweries,Sluggo Brewing,Tacoma,WA,98421,Brewpub,2020-02-07,Not recorded,7598
breweries/sly-fox-brewing-co,breweries,Sly Fox Brewing Co,Pottstown,PA,19464,Regional,2020-03-03,Not recorded,6261
breweries/small-batch-beer-co,breweries,Small Batch Beer Co,Winston Salem,NC,27101,Brewpub,2020-03-03,Not recorded,4450
breweries/small-brewpub,breweries,Small Brewpub,Dallas,TX,75208,Brewpub,2020-03-03,Not recorded,6690
breweries/small-town-brewery,breweries,Small Town Brewery,Wauconda,IL,60084,Largge,2020-03-03,Not recorded,2574
breweries/smartmouth-brewing-co,breweries,Smartmouth Brewing Co,Norfolk,VA,23507,Micro,2020-02-07,Not recorded,7093
breweries/smartmouth-brewing-pilot-house,breweries,Smartmouth Brewing Pilot House,Virginia Beach,VA,23451,Micro,2020-02-07,Not recorded,7177
breweries/smiling-toad-brewery,breweries,Smiling Toad Brewery,Colorado Springs,CO,80905,Taproom,2019-10-26,Not recorded,1245
breweries/smith-alley-brewing-company,breweries,Smith Alley Brewing Company,Sheridan,WY,82801,Brewpub,2020-03-03,Not recorded,7962
breweries/smockville-brewhouse,breweries,Smockville Brewhouse,Sherwood,OR,97140,Brewpub,2020-04-11,Not recorded,5922
breweries/smog-city-brewing,breweries,Smog City Brewing,Torrance,CA,90501,Micro,2020-03-03,Yes,1081
breweries/smog-city-brewing-wood-cellar,breweries,Smog City Brewing Wood Cellar,Torrance,CA,90501,Micro,2020-02-07,Not recorded,1084
breweries/smoke-mountain-brewery,breweries,Smoke Mountain Brewery,Ventura,CA,93001,Micro,2020-03-03,Not recorded,1121
breweries/smokehouse-brewing,breweries,Smokehouse Brewing,Columbus,OH,43215,Brewpub,2020-03-03,Not recorded,5437
breweries/smoking-cannon-brewery,breweries,Smoking Cannon Brewery,Ramona,CA,92065,Taproom,2020-03-03,Not recorded,734
breweries/smoky-mountain-brewery-3-pigeon-forge,breweries,Smoky Mountain Brewery (#3) - Pigeon Forge,Pigeon Forge,TN,37863,Brewpub,2020-03-03,Not recorded,6580
breweries/smug-brewing,breweries,Smug Brewing,Pawtucket,RI,02860,Taproom,2020-03-03,Not recorded,6345
breweries/smuttynose-brewing-co,breweries,Smuttynose Brewing Co,Hampton,NH,03842,Regional,2020-03-03,Not recorded,4557
breweries/smylie-brothers-brewing-co-production,breweries,Smylie Brothers Brewing Co - Production,Evanston,IL,60201,Micro,2020-04-11,Not recorded,2444
other-places/snailmailmom,other-places,SnailMailMom,Tuckahoe,NY,10707,RAoC,yes,Yes,5269
breweries/snake-river-brewing-co,breweries,Snake River Brewing Co,Jackson,WY,83001,Micro,2020-03-03,Not recorded,7946
breweries/snapshot-brewing,breweries,Snapshot Brewing,Seattle,WA,98103,Taproom,2020-03-03,Not recorded,7509
breweries/snipes-mountain-brewing-co,breweries,Snipes Mountain Brewing Co,Sunnyside,WA,98944,Brewpub,2020-02-07,Not recorded,7593
breweries/snoqualmie-falls-brewing-co,breweries,Snoqualmie Falls Brewing Co,Snoqualmie,WA,98065,Taproom,2020-04-11,Not recorded,7555
breweries/snow-eagle-brewing,breweries,Snow Eagle Brewing,Idaho Falls,ID,83402,Brewpub,2020-02-01,Not recorded,2295
breweries/snowbank-brewing,breweries,Snowbank Brewing,Fort Collins,CO,80524,Micro,2020-02-07,Not recorded,1401
breweries/snowbird-mountains-brewery,breweries,Snowbird Mountains Brewery,Andrews,NC,28901,Taproom,2020-03-03,Not recorded,4133
breweries/snowy-mountain-brewery,breweries,Snowy Mountain Brewery,Saratoga,WY,82331,Brewpub,2020-04-11,Not recorded,7959
breweries/soaring-ridge-craft-brewers,breweries,Soaring Ridge Craft Brewers,Roanoke,VA,24016,Micro,2020-02-07,Not recorded,7140
breweries/sockeye-brewing,breweries,Sockeye Brewing,Boise,ID,83716,Micro,2020-02-01,Not recorded,2272
breweries/solace-brewing-company,breweries,Solace Brewing Company,Dulles,VA,20166,Taproom,2020-03-03,Not recorded,7015
breweries/solarc-brewing,breweries,Solarc Brewing,Los Angeles,CA,90065,Contract,2020-03-03,Not recorded,576
breweries/solemn-oath-brewery,breweries,Solemn Oath Brewery,Naperville,IL,60540,Micro,2020-03-03,Not recorded,2508
breweries/solera-brewery,breweries,Solera Brewery,Mount Hood Parkdale,OR,97041,Brewpub,2020-03-03,Not recorded,5791
breweries/solid-ground-brewing,breweries,Solid Ground Brewing,Diamond Springs,CA,95619,Brewpub,2020-04-11,Not recorded,408
breweries/solorio-brewing-co,breweries,Solorio Brewing Co,Rancho Cucamonga,CA,91730,Taproom,2020-03-03,Not recorded,741
breweries/solvang-brewing-co,breweries,Solvang Brewing Co,Solvang,CA,93463,Taproom,2020-03-03,Not recorded,1040
breweries/some-brewing-co,breweries,SoMe Brewing Co,York,ME,03909,Taproom,2019-04-20,Not recorded,3347
breweries/some-nerve-brewing-company,breweries,Some Nerve Brewing Company,Manitowish Waters,WI,54545,Taproom,2020-04-11,Not recorded,7780
breweries/someplace-else-brewery,breweries,SomePlace Else Brewery,Arvada,CO,80002,Taproom,2020-03-03,Not recorded,1177
breweries/somers-point-brewing-company,breweries,Somers Point Brewing Company,Somers Point,NJ,08244,Taproom,2020-04-11,Not recorded,4729
breweries/somerville-brewing-company,breweries,Somerville Brewing Company,Somerville,MA,02143,Micro,2020-04-11,Not recorded,3066
breweries/something-wicked-brewing-company,breweries,Something Wicked Brewing Company,Hanover,PA,17331,Brewpub,2020-03-03,Not recorded,6085
breweries/somewhere-in-particular-brewing,breweries,Somewhere In Particular Brewing,Columbus,OH,43220,Brewpub,2020-03-03,Not recorded,5438
breweries/sonder-brewing,breweries,Sonder Brewing,Mason,OH,45040,Taproom,2020-04-11,Not recorded,5521
breweries/sonoran-brewing,breweries,Sonoran Brewing,Phoenix,AZ,85034,Contract,2020-03-03,Not recorded,184
breweries/sophisticated-hound-brewing-company,breweries,Sophisticated Hound Brewing Company,Princeton,WV,24740,Brewpub,2020-02-07,Not recorded,7920
breweries/soul-squared-brewing-co,breweries,Soul Squared Brewing Co.,Fort Collins,CO,80524,Taproom,2020-03-03,Not recorded,1408
breweries/sound-to-summit,breweries,Sound To Summit,Snohomish,WA,98290,Brewpub,2020-02-07,Not recorded,7547
breweries/soundgrowler-brewing-co,breweries,Soundgrowler Brewing Co.,Tinley Park,IL,60487,Brewpub,2020-04-11,Not recorded,2564
breweries/source-brewing,breweries,Source Brewing,Colts Neck,NJ,07722,Taproom,2020-03-03,Not recorded,4643
breweries/souris-river-brewing,breweries,Souris River Brewing,Minot,ND,58703,Brewpub,2019-11-27,Not recorded,4475
breweries/south-bay-brewco,breweries,South Bay Brewco,San Jose,CA,95122,Contract,2020-03-03,Not recorded,949
breweries/south-county-brewing-co,breweries,South County Brewing Co,Fawn Grove,PA,17321,Taproom,2020-04-11,Not recorded,6068
breweries/south-cypress-brewing,breweries,South Cypress Brewing,Naples,FL,34110,Brewpub,2020-04-11,Not recorded,1888
breweries/south-haven-brewpub,breweries,South Haven Brewpub,South Haven,MI,49090,Brewpub,2020-04-11,Not recorded,3657
breweries/south-of-north-brewing-company,breweries,South Of North Brewing Company,South Lake Tahoe,CA,96150,Brewpub,2020-03-03,Not recorded,1048
breweries/south-shore-brewery,breweries,South Shore Brewery,Ashland,WI,54806,Micro,2020-04-11,Not recorded,7686
breweries/south-street-brewery,breweries,South Street Brewery,Charlottesville,VA,22902,Brewpub,2020-02-07,Not recorded,6991
breweries/southampton-publick-house,breweries,Southampton Publick House,Southampton,NY,11968,Contract,2020-03-03,Not recorded,5248
breweries/southbound-brewing-co,breweries,Southbound Brewing Co,Savannah,GA,31415,Micro,2020-03-03,Not recorded,2129
breweries/southern-appalachian-brewery,breweries,Southern Appalachian Brewery,Hendersonville,NC,28792,Taproom,2020-04-11,Not recorded,4308
other-places/southern-charm-botanicals,other-places,Southern Charm Botanicals,Memphis,TN,38018,Vaporents,yes,Yes,6546
breweries/southern-grist-brewing-company,breweries,Southern Grist Brewing Company,Nashville,TN,37209,Proprietor,2020-03-03,Not recorded,6561
breweries/southern-pacific-brewing,breweries,Southern Pacific Brewing,San Francisco,CA,94110,Brewpub,2020-04-11,Not recorded,918
breweries/southern-prohibition-brewing,breweries,Southern Prohibition Brewing,Hattiesburg,MS,39401,Micro,2020-03-03,Not recorded,4025
breweries/southern-sun-pub-and-brewery,breweries,Southern Sun Pub and Brewery,Boulder,CO,80305,Brewpub,2020-03-03,Not recorded,1208
breweries/southern-tier-brewing-co,breweries,Southern Tier Brewing Co,Cleveland,OH,44115,Brewpub,2020-03-03,Not recorded,5409
breweries/southern-tier-brewing-co-lakewood-ny,breweries,Southern Tier Brewing Co,Lakewood,NY,14750,Regional,2020-03-03,Not recorded,5106
breweries/southern-tier-brewing-co-pittsburgh-pa,breweries,Southern Tier Brewing Co,Pittsburgh,PA,15212,Brewpub,2019-11-27,Not recorded,6235
breweries/southside-brewing-co,breweries,Southside Brewing Co,Cambridge,OH,43725,Brewpub,2020-03-03,Not recorded,5340
breweries/spaceway-brewing-company,breweries,Spaceway Brewing Company,Rocky Mount,NC,27804,Taproom,2020-04-11,Not recorded,4392
breweries/spahr-brewing-company,breweries,Spahr Brewing Company,Pensacola,FL,32505,Taproom,2020-03-03,Not recorded,1938
breweries/spanish-marie-brewery,breweries,Spanish Marie Brewery,Miami,FL,33186,Taproom,2020-04-11,Not recorded,1874
breweries/sparge-brewing,breweries,Sparge Brewing,Wellington,CO,80549,Taproom,2020-04-11,Not recorded,1579
breweries/spartan-brewpub,breweries,Spartan Brewpub,Mason,MI,48854,Brewpub,2020-03-03,Not recorded,3584
breweries/speakeasy-ales-and-lagers,breweries,Speakeasy Ales and Lagers,San Francisco,CA,94124,Micro,2020-03-03,Not recorded,911
breweries/spencer-devon-brewing,breweries,Spencer Devon Brewing,Fredericksburg,VA,22401,Brewpub,2020-02-07,Not recorded,7033
breweries/spice-trade-brewing,breweries,Spice Trade Brewing,Arvada,CO,80002,Brewpub,2020-03-03,Not recorded,1178
breweries/spider-bite-brewing-co,breweries,Spider Bite Brewing Co,Holbrook,NY,11741,Taproom,2020-03-03,Not recorded,5079
other-places/spider-monkey-brewing-company,other-places,Spider Monkey Brewing Company,North Canton,OH,44720,,2020-07-31,Not recorded,5554
breweries/spilled-grain-brewhouse,breweries,Spilled Grain Brewhouse,Annandale,MN,55302,Taproom,2020-04-11,Not recorded,3712
breweries/spindletap-brewery,breweries,SpindleTap Brewery,Houston,TX,77016,Micro,2020-04-11,Not recorded,6771
breweries/spoetzl-brewery,breweries,Spoetzl Brewery,Shiner,TX,77984,Regional,12/20.2019,Not recorded,6876
breweries/sportsbreweries,breweries,SportsBreweries,Frisco,TX,75034,Contract,2020-03-03,Not recorded,6739
breweries/sprecher-brewing-co-chameleon-brewing,breweries,Sprecher Brewing Co / Chameleon Brewing,Glendale,WI,53209,Micro,2020-04-11,Not recorded,7728
breweries/spring-hill-brewing,breweries,Spring Hill Brewing,Pittsburgh,PA,15212,Taproom,2020-03-03,Not recorded,6241
breweries/springfield-beer-company,breweries,Springfield Beer Company,Springfield,IL,62711,Taproom,2020-04-11,Not recorded,2559
breweries/springgate-brewery,breweries,SpringGate Brewery,Harrisburg,PA,17112,Taproom,2020-03-03,Not recorded,6092
breweries/square-one-brewery-and-distillery,breweries,Square One Brewery and Distillery,Saint Louis,MO,63104,Brewpub,2020-03-03,Not recorded,3987
breweries/square-wheel-brewing-co,breweries,Square Wheel Brewing Co,Spokane,WA,99217,Micro,2020-04-11,Not recorded,7576
breweries/st-clair-brown-winery-and-brewery,breweries,St Clair Brown Winery & Brewery,Napa,CA,94559,Taproom,2020-04-11,Not recorded,641
breweries/st-elias-brewing-co,breweries,St Elias Brewing Co,Soldotna,AK,99669,Brewpub,2019-11-03,Not recorded,40
breweries/st-florians-brewery,breweries,St. Florian’s Brewery,Windsor,CA,95492,Taproom,2020-03-03,Not recorded,1165
breweries/st-joseph-brewery-and-public-house,breweries,St. Joseph Brewery & Public House,Indianapolis,IN,46204,Brewpub,2020-03-03,Not recorded,2675
breweries/st-nicholas-brewing-co,breweries,St Nicholas Brewing Co,Du Quoin,IL,62832,Brewpub,2020-02-07,Not recorded,2435
breweries/st-pete-brewing-company,breweries,St. Pete Brewing Company,Saint Petersburg,FL,33701,Taproom,2020-04-11,Not recorded,1965
breweries/staas-brewing-company,breweries,Staas Brewing Company,Delaware,OH,43015,Taproom,2020-03-03,Not recorded,5473
breweries/stable-12-brewing-company,breweries,Stable 12 Brewing Company,Phoenixville,PA,19460,Brewpub,2020-04-11,Not recorded,6230
breweries/stacked-deck-brewing,breweries,Stacked Deck Brewing,Saint Paul,MN,55101,Taproom,2019-10-26,Not recorded,3850
breweries/stadium-brewing-co,breweries,Stadium Brewing Co,Aliso Viejo,CA,92656,Brewpub,2020-03-03,Not recorded,259
breweries/standard-brewing,breweries,Standard Brewing,Seattle,WA,98144,Brewpub,2020-02-07,Not recorded,7494
breweries/standard-deviant-brewing,breweries,Standard Deviant Brewing,San Francisco,CA,94103,Micro,2020-03-03,Not recorded,912
breweries/stanislaus-brewing-co,breweries,Stanislaus Brewing Co,Modesto,CA,95354,Brewpub,2020-03-03,Not recorded,609
breweries/starboard-brewing-co,breweries,Starboard Brewing Co,Sturgeon Bay,WI,54235,Brewpub,2020-04-11,Not recorded,7868
breweries/stargazer-brewing-company,breweries,Stargazer Brewing Company,Coatesville,PA,19320,Micro,2020-03-03,Not recorded,6013
breweries/starr-brothers-brewing-co,breweries,Starr Brothers Brewing Co.,Albuquerque,NM,87109,Brewpub,2020-04-11,Not recorded,4769
breweries/starr-hill-pilot-brewery-and-side-stage,breweries,Starr Hill Pilot Brewery & Side Stage,Roanoke,VA,24016,Taproom,2020-04-11,Not recorded,7142
breweries/starry-eyed-brewing-company,breweries,Starry Eyed Brewing Company,Little Falls,MN,56345,Taproom,2020-03-03,Not recorded,3769
breweries/stars-and-stripes-brewing,breweries,Stars & Stripes Brewing,Freeport,ME,04032,Taproom,2020-03-03,Not recorded,3258
breweries/starving-artist-brewing,breweries,Starving Artist Brewing,Ludington,MI,49431,Micro,2020-03-03,Not recorded,3568
breweries/state-48-brewery,breweries,State 48 Brewery,Phoenix,AZ,85003,Micro,2020-02-07,Not recorded,179
breweries/state-48-brewery-surprise-az,breweries,State 48 Brewery,Surprise,AZ,85374,Brewpub,2020-03-03,Not recorded,216
other-places/state-line-distillery,other-places,State Line Distillery,Madison,WI,53703,,2019-11-13,Not recorded,7768
breweries/state-room-brewery,breweries,State Room Brewery,San Rafael,CA,94901,Brewpub,2020-04-11,Not recorded,983
breweries/station-26-brewing-co,breweries,Station 26 Brewing Co,Denver,CO,80207,Taproom,2020-03-03,Not recorded,1310
breweries/stats-brewpub,breweries,Stats Brewpub,Atlanta,GA,30313,Brewpub,2020-02-07,Not recorded,2056
other-places/stattqualm-squape,other-places,stattqualm_squape,,,,eCig,yes,Yes,7972
breweries/staunton-river-brewing-company,breweries,Staunton River Brewing Company,Brookneal,VA,24528,Taproom,2020-03-03,Not recorded,6982
breweries/stave-and-nail-brewing-co,breweries,Stave and Nail Brewing Co,San Marcos,CA,92078,Taproom,2020-03-03,Not recorded,971
breweries/steadfast-beer-co,breweries,Steadfast Beer Co,Albany,NY,12203,Contract,2020-03-03,Not recorded,4891
breweries/steady-habit-brewing-company,breweries,Steady Habit Brewing Company,Haddam,CT,06438,Taproom,2020-03-03,Not recorded,1622
breweries/steady-hand-beer-co,breweries,Steady Hand Beer Co.,Atlanta,GA,30318,Microbrewery,2020-03-03,Not recorded,2062
breweries/steam-bell-beer-works,breweries,Steam Bell Beer Works,Midlothian,VA,23112,Micro,2020-02-07,Not recorded,7083
breweries/steam-horse-brewing,breweries,Steam Horse Brewing,West Palm Beach,FL,33401,Taproom,2020-03-03,Not recorded,2033
breweries/steam-plant-grill,breweries,Steam Plant Grill,Spokane,WA,99201,Brewpub,2020-02-07,Not recorded,7563
breweries/steam-theory-brewing-co,breweries,Steam Theory Brewing Co,Dallas,TX,75212,Brewpub,2020-04-11,Not recorded,6695
breweries/steamworks-brewing-co,breweries,Steamworks Brewing Co,Durango,CO,81301,Brewpub,2020-04-11,Not recorded,1376
breweries/steel-bonnet-brewing-co,breweries,Steel Bonnet Brewing Co,Scotts Valley,CA,95066,Taproom,2020-03-03,Not recorded,1031
breweries/steel-squared-brewing-company,breweries,Steel Squared Brewing Company,de Pere,WI,54115,Contract,2020-03-03,Not recorded,7715
breweries/steel-toe-brewing,breweries,Steel Toe Brewing,St Louis Park,MN,55416,Micro,2020-02-07,Not recorded,3878
breweries/steelhead-brewing-co-burlingame-station,breweries,Steelhead Brewing Co - Burlingame Station,Burlingame,CA,94010,Brewpub,2020-04-11,Not recorded,328
breweries/steinhardt-brewing-company,breweries,Steinhardt Brewing Company,Frederick,MD,21703,Micro,2020-03-03,Not recorded,3159
breweries/stellwagen-beer-company,breweries,Stellwagen Beer Company,Marshfield,MA,02050,Taproom,2020-04-11,Not recorded,3027
breweries/stemma-brewing-company-inc,breweries,Stemma Brewing Company Inc.,Bellingham,WA,98229,Taproom,2020-03-03,Not recorded,7295
other-places/stephkempf,other-places,stephkempf,Madison,WI,53704,RAoC,yes,Yes,7764
breweries/sterling-pig-brewery,breweries,Sterling Pig Brewery,Media,PA,19063,Brewpub,2020-03-03,Not recorded,6165
breweries/stevens-point-brewery,breweries,Stevens Point Brewery,Stevens Point,WI,54481,Regional,2020-03-03,Not recorded,7865
breweries/stewarts-brewing-co,breweries,Stewart’s Brewing Co,Bear,DE,19701,Brewpub,2020-03-03,Not recorded,1710
breweries/stewbum-and-stonewall-brewing-co,breweries,Stewbum & Stonewall Brewing Co.,Honolulu,HI,96817,Brewpub,2019-11-03,Not recorded,2144
breweries/still-river-brewery,breweries,Still River Brewery,Ayer,MA,01432,Micro,2020-03-03,Not recorded,2943
breweries/stillmank-brewing-company,breweries,Stillmank Brewing Company,Green Bay,WI,54302,Micro,2020-03-03,Not recorded,7734
breweries/stillwater-artisanal-ales,breweries,Stillwater Artisanal Ales,Baltimore,MD,21224,Contract,2020-03-03,Not recorded,3120
breweries/stilt-house-brewery,breweries,Stilt House Brewery,Palm Harbor,FL,34683,Taproom,2020-03-03,Not recorded,1929
breweries/stock-house-brewing-co,breweries,Stock House Brewing Co,Wauwatosa,WI,53213,Taproom,2020-03-03,Not recorded,7890
breweries/stoic-brewing,breweries,Stoic Brewing,Waxahachie,TX,75165,Contract,2020-03-03,Not recorded,6893
breweries/stone-brewing,breweries,Stone Brewing,Vista,CA,92081,Regional,2020-03-03,Not recorded,1135
breweries/stone-brewing-napa,breweries,Stone Brewing Napa,Napa,CA,94559,Brewpub,2020-03-03,Not recorded,637
breweries/stone-brewing-richmond,breweries,Stone Brewing - Richmond,Richmond,VA,23231,Regional,2020-03-03,Not recorded,7130
breweries/stone-church-brewing,breweries,Stone Church Brewing,Temecula,CA,92590,Micro,2020-02-07,Not recorded,1070
breweries/stone-corral-brewery,breweries,Stone Corral Brewery,Richmond,VT,05477,Brewpub,2020-03-03,Not recorded,7247
